met_file,parameter,value,section,title,statistic%,control_EAB,control_LPZ,EAB,LPZ,delta_EAB,delta_LPZ,pct_EAB,pct_LPZ
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,1.6827593753987458e-06,7.811587465766934e-07,1.3249646144686267e-05,2.884272134906496e-06,1.1566886769287521e-05,2.1031133883298025e-06,687.3761595621262,269.22996094537376
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,4.3183518982914393e-07,2.3443159591352014e-07,4.286909188522259e-06,9.999999974752427e-07,3.855073998693115e-06,7.655684015617226e-07,892.7188171529929,326.5636607465379
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,7.26734651834704e-06,3.076478833463625e-06,3.098880188190378e-05,5.737618721468607e-06,2.3721455363556743e-05,2.661139888004982e-06,326.41150801974135,86.49953508729207
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,1.314887299486145e-06,7.607205816384521e-07,9.042561032401863e-06,1.8149431753045064e-06,7.727673732915719e-06,1.0542225936660543e-06,587.7061658391314,138.58210479798677
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,3.931494347853004e-07,2.0996158411890065e-07,3.937656856578542e-06,9.999999974752427e-07,3.5445074217932415e-06,7.900384133563421e-07,901.5674723604534,376.2776017678289
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,max_sector,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,4.67198060505325e-06,8.238923783210339e-07,4.111426449071587e-06,5.464731600568484e-07,733.4574911627417,196.98460815949807
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0002536626998335123,0.00011450897000031546,0.0011317844036966562,0.00026179300039075315,0.0008781217038631439,0.0001472840303904377,346.1769130579647,128.6222646051501
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,4.2017902160296217e-05,1.8849332263926044e-05,0.00031667869188822806,8.528809121344239e-05,0.00027466078972793184,6.643875894951634e-05,653.6756373036295,352.4727455553808
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,7.404187726933742e-06,4.330302999733249e-06,7.388940139207989e-05,1.1948824976570904e-05,6.648521366514615e-05,7.6185219768376555e-06,897.9406805596935,175.93507838382126
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.00016166036948561668,7.960024959174916e-05,0.0009027175838127732,0.00021267087140586227,0.0007410572143271565,0.0001330706218141131,458.4037613455351,167.17362382228805
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,3.8753703847760335e-05,1.8961791283800267e-05,0.0003102415066678077,8.091278141364455e-05,0.00027148780282004736,6.195099012984429e-05,700.5467242216572,326.7148614950278
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,8.525292287231423e-06,4.720014203485334e-06,7.904407539172098e-05,1.495803826401243e-05,7.051878310448956e-05,1.0238024060527096e-05,827.1714415012796,216.90663669967716
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,0.00011911911860806867,5.529875124921091e-05,0.0006101774633862078,0.00012374910875223577,0.0004910583447781391,6.845035750302486e-05,412.24141893950906,123.78282683915329
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,2.8961743737454526e-05,1.4056819054530933e-05,0.00021481425210367888,4.964389154338278e-05,0.00018585250836622436,3.5587072488851845e-05,641.71726002075,253.16590012860033
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,6.064500666980166e-06,3.091877715633018e-06,5.328106271917932e-05,1.0292591468896717e-05,4.721656205219915e-05,7.200713753263699e-06,778.5729550543649,232.89128534598126
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,6.0760714404750615e-05,2.8292122806305997e-05,0.0003220230573788285,5.256224176264368e-05,0.0002612623429740779,2.4270118956337683e-05,429.9856338648496,85.78401529816682
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.287617462570779e-05,1.079764206224354e-05,0.00014751989510841668,2.6024152248282917e-05,0.00012464372048270889,1.5226510186039377e-05,544.8626027825333,141.01699332377763
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,4.116642230655998e-06,1.92293327927473e-06,3.4596032492117956e-05,6.595096692763036e-06,3.0479390261461958e-05,4.672163413488306e-06,740.3944417245359,242.97064613965696
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,3.8632664654869586e-05,1.7864354958874173e-05,0.0002125941391568631,2.8618595024454407e-05,0.0001739614745019935,1.0754240065580234e-05,450.2963387488363,60.19943115963463
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,1.6767777196946554e-05,9.212167242367286e-06,0.00012371577031444758,1.919886562973261e-05,0.00010694799311750103,9.986698387365323e-06,637.8185484059061,108.40769739216114
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,3.748622702914872e-06,1.6899992942853714e-06,3.0456129024969414e-05,5.466071343107615e-06,2.670750632205454e-05,3.7760720488222432e-06,712.4618410192946,223.4363092097611
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,15.0,overall_site,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,4.67198060505325e-06,8.238923783210339e-07,4.111426449071587e-06,5.464731600568484e-07,733.4574911627417,196.98460815949807
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,4.1753395635169e-05,1.816228177631274e-05,0.0002145616599591449,5.8570585679262877e-05,0.0001728082643239759,4.040830390295014e-05,413.8783485633897,222.48473182290715
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,8.405516382481437e-06,5.310124379320769e-06,5.8668309065978974e-05,1.8147153241443448e-05,5.026279268349754e-05,1.2837028862122679e-05,597.9738828212145,241.74629340348326
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,1.0000000116860974e-07,9.999999974752427e-07,9.999999974752427e-07,8.99999996306633e-07,8.99999996306633e-07,899.9999857891455,899.9999857891455
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,2.1532548998948187e-05,8.930775948101655e-06,9.104506170842797e-05,3.1446626962861046e-05,6.951251270947978e-05,2.251585101475939e-05,322.82528516654156,252.11528254211112
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,5.9646099543897435e-06,3.2551370168221183e-06,3.474811092019081e-05,1.1941499906242825e-05,2.8783500965801068e-05,8.686362889420707e-06,482.5713866607057,266.85091424817847
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,2.9106297461112263e-07,1.0000000116860974e-07,9.999999974752427e-07,9.999999974752427e-07,7.089370228641201e-07,8.99999996306633e-07,243.56826003420804,899.9999857891455
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,1.3253818906378001e-05,9.580401638231706e-06,8.111619536066428e-05,2.4045988539000973e-05,6.786237645428628e-05,1.4465586900769267e-05,512.0213044530852,150.99144531730968
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,3.735530526682851e-06,1.842253482209344e-06,1.943584720720537e-05,6.448952262871899e-06,1.570031668052252e-05,4.606698780662555e-06,420.296837848743,250.05781371290544
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,4.3452595832604857e-07,2.707088810893765e-07,3.0899850571586285e-06,9.999999974752427e-07,2.65545909883258e-06,7.292911163858662e-07,611.1163321662923,269.40051373677886
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,8.22584297566209e-06,6.706772637699032e-06,5.721488923882134e-05,1.2158207937318366e-05,4.898904626315925e-05,5.451435299619334e-06,595.5504670840884,81.28254220184239
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,1.6827593753987458e-06,7.811587465766934e-07,8.770825843384955e-06,2.1746186575910542e-06,7.088066467986209e-06,1.3934599110143608e-06,421.21687578217325,178.38370460818393
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,4.3183518982914393e-07,2.3443159591352014e-07,2.729821062530391e-06,9.999999974752427e-07,2.297985872701247e-06,7.655684015617226e-07,532.1441899189475,326.5636607465379
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,7.26734651834704e-06,3.076478833463625e-06,2.7160942408954725e-05,4.227417321089888e-06,1.9893595890607685e-05,1.150938487626263e-06,273.73947066353026,37.41090220115344
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,1.314887299486145e-06,7.607205816384521e-07,6.991206646489445e-06,1.5654727576475125e-06,5.6763193470033e-06,8.047521760090603e-07,431.6962639476093,105.78814290468812
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,3.931494347853004e-07,2.0996158411890065e-07,2.4670307539054193e-06,9.999999974752427e-07,2.073881319120119e-06,7.900384133563421e-07,527.5045912892306,376.2776017678289
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,max_sector,Annual   Avg. X/Qs  ,,5.605541559816629e-07,2.774192182641855e-07,3.104509687545942e-06,6.686641995656828e-07,2.5439555315642792e-06,3.912449813014973e-07,453.8286808540758,141.0302371081285
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,0.0002536626998335123,0.00011450897000031546,0.0009080530726350844,0.0002156505943275988,0.0006543903728015721,0.00010114162432728335,257.9765859273245,88.32637681310445
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,4.2017902160296217e-05,1.8849332263926044e-05,0.00021180530893616378,6.420709541998804e-05,0.00016978740677586757,4.535776315606199e-05,404.0834930981014,240.63326234037442
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,7.404187726933742e-06,4.330302999733249e-06,4.733579044113867e-05,1.0273537554894574e-05,3.993160271420493e-05,5.943234555161325e-06,539.3110518922728,137.2475449299376
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,0.00016166036948561668,7.960024959174916e-05,0.0006567856762558222,0.0001810535613913089,0.0004951253067702055,0.00010145331179955974,306.27500626506855,127.45350965592415
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,3.8753703847760335e-05,1.8961791283800267e-05,0.0001979899243451655,5.98950864514336e-05,0.00015923622049740516,4.093329516763333e-05,410.89290748297805,215.872512016331
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,stack_height,20.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,8.525292287231423e-06,4.720014203485334e-06,5.060594776296057e-05,1.2341472938715015e-05,4.2080655475729145e-05,7.62145873522968e-06,493.5978035469184,161.4710974725854
